index,Job Title,Salary in $,Rating,Company Name,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue,,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
458,Scientist - Analytical Services,99500,3.1,Reynolds American,Winston-Salem, NC,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,65,134,99.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
459,Associate Data Analyst- Graduate Development Program,45500,3.3,National Interstate,Richfield, OH,750.5,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),,-1,0,0,32,59,45.5,National Interstate,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
461,Sr. Data Engineer,122500,4.5,Moser Consulting,Indianapolis, IN,125.5,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),,-1,0,0,87,158,122.5,Moser Consulting,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,na
462,Senior Insurance Data Scientist,140000,3.9,TransUnion,Chicago, IL,7500.5,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),,-1,0,0,107,173,140,TransUnion,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
463,Senior Data Science Systems Engineer,77500,3.2,MITRE,Hampton, VA,7500.5,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),,"Battelle, General Atomics, SAIC",0,0,56,99,77.5,MITRE,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
464,ENVIRONMENTAL ENGINEER/SCIENTIST,NA,3.3,Mcphail Associates,Cambridge, MA,NA,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,,-1,1,1,52,58,55,Mcphail Associates,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
466,Senior Scientist - Regulatory Submissions,117500,3.1,Reynolds American,Winston-Salem, NC,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,80,155,117.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
467,Scientist - Biomarker and Flow Cytometry,70500,2.4,Crown Bioscience,San Diego, CA,750.5,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),,-1,0,0,43,98,70.5,Crown Bioscience,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
468,Revenue Analytics Manager,61500,4.8,HOVER,San Francisco, CA,125.5,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),,-1,0,0,45,78,61.5,HOVER,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
469,"Associate Scientist, LC/MS Biologics",70000,2.9,Q2 Solutions,Ithaca, NY,3000.5,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,-1,0,0,44,96,70,Q2 Solutions,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
470,Sr. Scientist Method Development,80000,2.9,Q2 Solutions,Marietta, GA,3000.5,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,-1,0,0,50,110,80,Q2 Solutions,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
471,IT - Data Engineer II,90000,3.4,Arbella Insurance,Quincy, MA,3000.5,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),,-1,0,0,61,119,90,Arbella Insurance,MA,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
472,"Research Scientist, Immunology - Cancer Biology",140000,-1,Kronos Bio,Cambridge, MA,NA,-1,Company - Private,-1,-1,Unknown / Non-Applicable,,-1,0,1,100,140,120,Kronos Bi,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
473,"Project Scientist - Auton Lab, Robotics Institute",73500,2.6,Software Engineering Institute,Pittsburgh, PA,750.5,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,56,91,73.5,Software Engineering Institute,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
476,Data Scientist,91000,3.8,Zimmerman Advertising,Fort Lauderdale, FL,750.5,1984,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,-1,0,0,68,114,91,Zimmerman Advertising,FL,37,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
477,Data Scientist,160000,5,BPA Services,Washington, DC,NA,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,1,150,160,155,BPA Services,DC,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
479,"Enterprise Architect, Data",129500,3.6,MassMutual,Boston, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,101,158,129.5,MassMutual,MA,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na,na
482,"Senior Manager, Epidemiologic Data Scientist",167500,4,Pfizer,New York, NY,10000,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),,-1,0,0,125,210,167.5,Pfizer,NY,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
483,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,60000,3.8,Associated Banc-Corp,Green Bay, WI,3000.5,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),,"Wells Fargo, BMO Harris Bank, U.S. Bank",0,0,43,77,60,Associated Banc-Corp,WI,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
485,Lead Data Scientist,180000,3.9,Zest AI,Burbank, CA,125.5,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),,-1,0,0,139,221,180,Zest AI,CA,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
486,"Marketing Data Analyst, May 2020 Undergrad",65000,3.8,Fareportal,New York, NY,3000.5,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),,"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44,86,65,Fareportal,NY,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,analyst,na,na
487,Senior Data Engineer,112500,4.3,Genesys,Durham, NC,7500.5,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,"Avaya, Five9, Salesforce",0,0,78,147,112.5,Genesys,NC,31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
488,Senior Data Analyst,87500,1.9,Moda Operandi,New York, NY,350.5,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),,"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",0,0,65,110,87.5,Moda Operandi,NY,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,analyst,sr,na
489,Data Modeler - Data Solutions Engineer,51500,3.3,Liberty Mutual Insurance,Indianapolis, IN,10000,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,"Travelers, Allstate, State Farm",0,0,37,66,51.5,Liberty Mutual Insurance,IN,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,data modeler,na,M
490,Associate Environmental Scientist - Wildlife Biologist,51000,4.7,QK,Clovis, CA,125.5,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),,-1,0,0,38,64,51,QK,CA,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
491,"Associate, Data Science, Internal Audit",62500,3.1,Santander,Boston, MA,10000,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),,-1,0,0,43,82,62.5,Santander,MA,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
492,Sr Data Engineer (Sr BI Developer),90000,3.4,Tivity Health,Chandler, AZ,750.5,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,-1,0,0,90,110,100,Tivity Health,AZ,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
493,Data Engineer,85000,4.4,BRMi,Chantilly, VA,125.5,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,-1,0,0,61,109,85,BRMi,VA,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
494,Senior LiDAR Data Scientist,122000,3.9,Luminar Technologies,Orlando, FL,350.5,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,-1,0,0,93,151,122,Luminar Technologies,FL,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
495,Salesforce Analytics Consultant,66500,3.9,"Emtec, Inc",Chicago, IL,750.5,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),,-1,0,0,52,81,66.5,"Emtec, Inc.",IL,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data analitics,na,M
496,"Technology-Minded, Data Professional Opportunities",70500,4.7,Veterans United Home Loans,Columbia, MO,3000.5,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,,-1,0,0,40,101,70.5,Veterans United Home Loans,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,na
497,Senior Data Engineer,138500,4.7,Praetorian,Austin, TX,125.5,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),,-1,0,0,97,180,138.5,Praetorian,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data engineer,sr,na
498,Managing Data Scientist/ML Engineer,107500,3.4,PA Consulting,Boston, MA,3000.5,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),,"McKinsey & Company, Accenture, Deloitte",0,0,81,134,107.5,PA Consulting,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,na
499,"Scientist, Pharmacometrics",120500,3.8,Agios Pharmaceuticals,Cambridge, MA,750.5,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),,-1,0,0,84,157,120.5,Agios Pharmaceuticals,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
500,Staff Scientist- Upstream PD,81000,2.7,Advanced BioScience Laboratories,Rockville, MD,350.5,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),,-1,0,0,49,113,81,Advanced BioScience Laboratories,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
501,Scientist Manufacturing Pharma - Kentucky BioProcessing,103500,3.1,Reynolds American,Owensboro, KY,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
502,Sr. Data Engineer,107500,3.4,Echo Global Logistics,Chicago, IL,3000.5,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),,"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75,140,107.5,Echo Global Logistics,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
505,Lead Big Data Engineer,162000,4,Glassdoor,San Francisco, CA,3000.5,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,"Indeed, LinkedIn",0,0,121,203,162,Glassdoor,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
506,Product Engineer – Spatial Data Science and Statistical Analysis,68500,3.5,Esri,Redlands, CA,3000.5,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,Pitney Bowes,0,0,52,85,68.5,Esri,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,data scientist,na,M
507,Sr Software Engineer (Data Scientist),110500,3.4,Assurant,Westlake, OH,10000,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),,"Asurion, SquareTrade, National General Insurance",0,0,81,140,110.5,Assurant,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,na
508,College Hire - Data Scientist - Open to December 2019 Graduates,81000,3.7,Caterpillar,Peoria, IL,10000,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),,"John Deere, Komatsu, CNH Industrial",0,0,63,99,81,Caterpillar,IL,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
509,Senior Data Scientist,110000,4.3,Equity Residential,Chicago, IL,3000.5,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),,"UDR, AvalonBay Communities, Essex Property Trust",0,0,110,150,130,Equity Residential,IL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,data scientist,sr,M
510,Sr. Data Engineer (ETL Developer),115500,3.7,F&G,Des Moines, IA,350.5,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),,-1,0,0,83,148,115.5,F&G,IA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,na
512,Senior Data Scientist Artificial Intelligence,80500,3.8,PNNL,Richland, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,60,101,80.5,PNNL,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
516,Analytics - Business Assurance Data Analyst,43000,4.6,GreatAmerica Financial Services,Cedar Rapids, IA,750.5,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),,-1,0,0,31,55,43,GreatAmerica Financial Services,IA,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
517,"Associate Director/Director, Safety Scientist",140000,4.4,Acceleron Pharma,Cambridge, MA,350.5,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,,-1,0,0,102,178,140,Acceleron Pharma,MA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
518,"Senior Scientist, Cell Pharmacology/Assay Development",130000,-1,Kronos Bio,Cambridge, MA,NA,-1,Company - Private,-1,-1,Unknown / Non-Applicable,,-1,0,1,110,130,120,Kronos Bi,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
519,Data Analyst Senior,66500,3,AmeriHealth Caritas,Philadelphia, PA,7500.5,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),,"UnitedHealth Group, Molina Healthcare, Centene",0,0,48,85,66.5,AmeriHealth Caritas,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,analyst,sr,M
520,Lead Data Engineer (Python),94500,4.7,Strategic Employment Partners,San Francisco, CA,125.5,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),,-1,0,0,66,123,94.5,Strategic Employment Partners,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
521,Senior Data Scientist 4 Artificial Intelligence,119000,3.8,PNNL,Seattle, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,92,146,119,PNNL,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
522,Medical Lab Scientist - MLT,21,3.2,Catholic Health Initiatives,Omaha, NE,10000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),,"Dignity Health, Trinity Health",1,0,43,60,51.5,Catholic Health Initiatives,NE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
523,"Senior Operations Data Analyst, Call Center Operations",10,2.7,FLEETCOR,Nashville, TN,7500.5,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),,-1,1,0,20,35,27.5,FLEETCOR,TN,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
524,"Director II, Data Science - GRS Predictive Analytics",194500,3.3,Liberty Mutual Insurance,Chicago, IL,10000,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,"Travelers, Allstate, State Farm",0,0,150,239,194.5,Liberty Mutual Insurance,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
525,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,71500,3.9,Southwest Research Institute,San Antonio, TX,3000.5,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),,"Los Alamos National Laboratory, Battelle, SRI International",0,0,52,91,71.5,Southwest Research Institute,TX,74,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
526,Geospatial Software Developer and Data Scientist,82000,3.7,Applied Research Laboratories,Austin, TX,750.5,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,,-1,0,0,82,129,105.5,Applied Research Laboratories,TX,-1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
528,Senior Scientist - Toxicologist - Product Integrity (Stewardship),74000,3.1,Reynolds American,Winston-Salem, NC,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,47,101,74,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
530,Systems Engineer II - Data Analyst,62500,3.7,Raytheon,Huntsville, AL,10000,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),,-1,0,0,49,76,62.5,Raytheon,AL,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
532,Senior Research Analytical Scientist-Non-Targeted Analysis,65500,4.3,RTI International,Durham, NC,3000.5,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),,"Westat, Abt Associates, Chemonics International",0,0,43,88,65.5,RTI International,NC,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
533,Director Data Science,161500,3.6,TRANZACT,Fort Lee, NJ,3000.5,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,-1,0,0,124,199,161.5,TRANZACT,NJ,32,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na
534,Sr Data Analyst - IT,72500,2.1,United BioSource,Blue Bell, PA,3000.5,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,"Covance, ICON",0,0,52,93,72.5,United BioSource,PA,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
535,Senior Data Engineer,139000,3.9,Figure Eight,San Francisco, CA,125.5,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),,-1,0,0,97,181,139,Figure Eight,CA,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
537,Senior Data Engineer,136500,3.9,Tapjoy,San Francisco, CA,350.5,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),,"FLURRY, Chartboost",0,0,100,173,136.5,Tapjoy,CA,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
538,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,74500,3.8,Fareportal,New York, NY,3000.5,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),,"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,53,96,74.5,Fareportal,NY,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
539,Senior Scientist - Biostatistician,80500,3.1,Reynolds American,Winston-Salem, NC,7500.5,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),,-1,0,0,65,96,80.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
540,Data Scientist,75500,3.5,Sartorius,Albuquerque, NM,7500.5,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),,-1,0,0,56,95,75.5,Sartorius,NM,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
541,Data Scientist,143500,4.7,1904labs,Saint Louis, MO,125.5,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,"Slalom, Daugherty Business Solutions",0,0,111,176,143.5,1904labs,MO,5,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,data scientist,na,na
542,Data Scientist,101000,5,Royce Geospatial,Springfield, VA,125.5,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),,-1,0,0,75,127,101,Royce Geospatial,VA,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
543,Data Engineer,92000,3.6,MassMutual,Springfield, MA,7500.5,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),,-1,0,0,65,119,92,MassMutual,MA,170,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
544,Computational Chemist/Data Scientist,76500,3.8,PNNL,Richland, WA,3000.5,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),,"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56,97,76.5,PNNL,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
545,Principal Data Scientist (Computational Chemistry),140500,4.7,Recursion Pharmaceuticals,Salt Lake City, UT,125.5,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),,-1,0,0,108,173,140.5,Recursion Pharmaceuticals,UT,8,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,sr,na
546,Data Scientist,116500,3.6,Citi,Jersey City, NJ,10000,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),,-1,0,0,94,139,116.5,Citi,NJ,209,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
548,Principal Machine Learning Scientist,232500,4.7,Sage Intacct,San Francisco, CA,750.5,1999,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,-1,0,0,176,289,232.5,Sage Intacct,CA,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,machine learning engineer,sr,P
549,Data Scientist,120500,3.5,Scale AI,San Francisco, CA,125.5,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,-1,0,0,92,149,120.5,Scale AI,CA,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
550,Product Engineer – Data Science,82000,3.5,Esri,Arlington, VA,3000.5,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,Pitney Bowes,0,0,63,101,82,Esri,VA,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
552,"Principal Scientist, Chemistry & Immunology",84500,3.3,Rochester Regional Health,Rochester, NY,10000,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),,-1,0,0,54,115,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
554,Data Scientist,153000,2.7,Change Healthcare,Emeryville, CA,10000,2007,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,,-1,0,0,118,188,153,Change Healthcare,CA,14,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,data scientist,na,P
555,Data Scientist,127000,3.4,MZ,Palo Alto, CA,750.5,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,-1,0,0,108,146,127,MZ,CA,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M
556,Data Scientist,85500,4.7,HG Insights,Santa Barbara, CA,125.5,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,-1,0,0,65,106,85.5,HG Insights,CA,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,data scientist,na,P
557,Data Scientist,76500,2.8,"1-800-FLOWERS.COM, Inc",Carle Place, NY,3000.5,1976,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),,-1,0,0,55,98,76.5,"1-800-FLOWERS.COM, Inc.",NY,45,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
558,Data Scientist,128000,3.5,CBS Interactive,New York, NY,3000.5,1992,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),,"NBCUniversal, Comcast, Netflix",0,0,94,162,128,CBS Interactive,NY,29,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,data scientist,na,na
560,Data Engineer,91500,3.2,"Numeric, LLC",King of Prussia, PA,NA,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),,-1,0,0,63,120,91.5,"Numeric, LLC",PA,-1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
561,"Scientist/Senior Scientist, Autoimmune",134500,4.4,Rubius Therapeutics,Cambridge, MA,350.5,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),,-1,0,0,90,179,134.5,Rubius Therapeutics,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
562,Data Scientist,164500,3.3,Samba TV,San Francisco, CA,350.5,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,-1,0,0,127,202,164.5,Samba TV,CA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
563,Software Engineer - Data Visualization,93500,4,ClearEdge,Annapolis Junction, MD,125.5,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),,-1,0,0,60,127,93.5,ClearEdge,MD,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,M
565,Market Data Analyst,44000,3.4,SV Microwave,West Palm Beach, FL,350.5,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),,-1,0,0,31,57,44,SV Microwave,FL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
566,Staff Data Engineer,149500,3.8,Sumo Logic,Austin, TX,750.5,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,"Splunk, Datadog, Elastic",0,0,105,194,149.5,Sumo Logic,TX,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
